         23704100 function calls (23682054 primitive calls) in 86.091 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.001    0.001 indexed.py:89(<module>)
        1    0.000    0.000    0.001    0.001 indexes.py:14(<module>)
        1    0.000    0.000    0.000    0.000 indexes.py:28(CacheArray)
        1    0.000    0.000    0.000    0.000 indexes.py:37(LastRowArray)
        1    0.000    0.000    0.000    0.000 indexes.py:47(IndexArray)
        1    0.000    0.000    0.000    0.000 indexing.py:1241(_IXIndexer)
        1    0.000    0.000    0.000    0.000 indexing.py:1279(_LocationIndexer)
        1    0.000    0.000    0.000    0.000 indexing.py:1316(_LocIndexer)
        1    0.000    0.000    0.000    0.000 indexing.py:1433(_iLocIndexer)
        1    0.000    0.000    0.000    0.000 indexing.py:1594(_ScalarAccessIndexer)
        1    0.000    0.000    0.000    0.000 indexing.py:1623(_AtIndexer)
        1    0.000    0.000    0.000    0.000 indexing.py:1655(_iAtIndexer)
        1    0.000    0.000    0.000    0.000 indexing.py:18(get_indexers_list)
        1    0.000    0.000    0.006    0.006 indexing.py:3(<module>)
        1    0.000    0.000    0.000    0.000 indexing.py:33(_IndexSlice)
        1    0.000    0.000    0.000    0.000 indexing.py:41(IndexingError)
        1    0.000    0.000    0.000    0.000 indexing.py:45(_NDFrameIndexer)
        1    0.000    0.000    0.000    0.000 inequalities.py:1(<module>)
        1    0.000    0.000    0.000    0.000 inference.py:1(<module>)
        1    0.000    0.000    0.000    0.000 inference.py:214(KB)
        1    0.000    0.000    0.000    0.000 inference.py:235(PropKB)
        1    0.000    0.000    0.000    0.000 info.py:148(<module>)
        1    0.000    0.000    0.000    0.000 info.py:184(<module>)
        1    0.000    0.000    0.000    0.000 info.py:2(<module>)
        1    0.000    0.000    0.000    0.000 info.py:20(<module>)
        1    0.000    0.000    0.000    0.000 info.py:3(<module>)
        1    0.000    0.000    0.000    0.000 info.py:34(<module>)
        1    0.000    0.000    0.000    0.000 info.py:83(<module>)
        1    0.000    0.000    0.000    0.000 info.py:86(<module>)
        1    0.000    0.000    0.000    0.000 infomax_.py:7(<module>)
        1    0.000    0.000    0.001    0.001 information.py:2(<module>)
        1    0.000    0.000    0.000    0.000 inline_tools.py:136(inline_ext_module)
        1    0.000    0.000    0.000    0.000 inline_tools.py:25(inline_ext_function)
        1    0.001    0.001    0.161    0.161 inline_tools.py:3(<module>)
        2    0.000    0.000    0.395    0.197 inspect.py:1031(getouterframes)
     2679    0.002    0.000    0.002    0.000 inspect.py:142(isfunction)
      120    0.000    0.000    0.000    0.000 inspect.py:181(istraceback)
      120    0.000    0.000    0.000    0.000 inspect.py:191(isframe)
     1522    0.001    0.000    0.001    0.000 inspect.py:209(iscode)
      238    0.005    0.000    0.012    0.000 inspect.py:247(getmembers)
        1    0.009    0.009    0.050    0.050 inspect.py:25(<module>)
     1704    0.001    0.000    0.003    0.000 inspect.py:398(getfile)
     1544    0.009    0.000    0.026    0.000 inspect.py:440(getsourcefile)
     1499    0.003    0.000    0.046    0.000 inspect.py:460(getabsfile)
      173    0.009    0.000    0.387    0.002 inspect.py:472(getmodule)
     7001    0.003    0.000    0.005    0.000 inspect.py:51(ismodule)
       24    0.000    0.000    0.394    0.016 inspect.py:518(findsource)
      305    0.000    0.000    0.000    0.000 inspect.py:59(isclass)
        1    0.000    0.000    0.000    0.000 inspect.py:630(EndOfBlock)
        1    0.000    0.000    0.000    0.000 inspect.py:632(BlockFinder)
     1926    0.001    0.000    0.002    0.000 inspect.py:67(ismethod)
     1426    0.010    0.000    0.014    0.000 inspect.py:744(getargs)
     1426    0.006    0.000    0.024    0.000 inspect.py:804(getargspec)
     2407    0.002    0.000    0.002    0.000 inspect.py:838(strseq)
      309    0.005    0.000    0.009    0.000 inspect.py:845(formatargspec)
        2    0.000    0.000    0.000    0.000 inspect.py:847(<lambda>)
        3    0.000    0.000    0.000    0.000 inspect.py:848(<lambda>)
       24    0.000    0.000    0.395    0.016 inspect.py:993(getframeinfo)
        1    0.001    0.001    0.002    0.002 inspection.py:102(PureQuantity)
        1    0.000    0.000    0.000    0.000 inspection.py:281(AffineFunction)
        1    0.000    0.000    0.000    0.000 inspection.py:341(Term)
        1    0.001    0.001    0.002    0.002 inspection.py:40(<module>)
        1    0.000    0.000    0.000    0.000 inspection.py:56(PureQuantityBase)
       30    0.000    0.000    0.000    0.000 inspection.py:92(returnpure)
        1    0.001    0.001    0.001    0.001 install.py:1(<module>)
        1    0.000    0.000    0.000    0.000 install.py:14(install)
        1    0.000    0.000    0.000    0.000 install.py:3(<module>)
        1    0.000    0.000    0.000    0.000 install.py:94(install)
        1    0.000    0.000    0.000    0.000 install_clib.py:1(<module>)
        1    0.000    0.000    0.000    0.000 install_clib.py:8(install_clib)
        1    0.001    0.001    0.001    0.001 install_data.py:1(<module>)
        1    0.000    0.000    0.000    0.000 install_data.py:11(install_data)
        1    0.000    0.000    0.000    0.000 install_data.py:14(install_data)
        1    0.000    0.000    0.000    0.000 install_data.py:4(<module>)
        1    0.001    0.001    0.001    0.001 install_headers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 install_headers.py:12(install_headers)
        1    0.000    0.000    0.000    0.000 install_headers.py:4(<module>)
        1    0.000    0.000    0.000    0.000 install_headers.py:6(install_headers)
        1    0.000    0.000    0.000    0.000 install_scripts.py:15(install_scripts)
        1    0.000    0.000    0.000    0.000 install_scripts.py:4(<module>)
        1    0.001    0.001    0.001    0.001 integerring.py:1(<module>)
        1    0.000    0.000    0.000    0.000 integerring.py:13(IntegerRing)
        1    0.000    0.000    0.001    0.001 integers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 integers.py:154(ceiling)
        1    0.000    0.000    0.000    0.000 integers.py:17(RoundFunction)
        1    0.000    0.000    0.000    0.000 integers.py:225(frac)
        1    0.000    0.000    0.000    0.000 integers.py:83(floor)
        1    0.004    0.004    0.023    0.023 integrals.py:1(<module>)
        1    0.000    0.000    0.000    0.000 integrals.py:28(Integral)
        1    0.000    0.000    0.000    0.000 integration_schemes.py:1(<module>)
        1    0.002    0.002    0.005    0.005 interface.py:1(<module>)
        1    0.000    0.000    0.000    0.000 interface.py:41(<module>)
        1    0.000    0.000    0.000    0.000 interface.py:451(_CustomLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:494(_SumLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:519(_ProductLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:53(LinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:545(_ScaledLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:569(_PowerLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:601(MatrixLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:617(_AdjointMatrixOperator)
        1    0.000    0.000    0.000    0.000 interface.py:632(IdentityOperator)
        1    0.004    0.004    0.037    0.037 internals.py:1(<module>)
        1    0.000    0.000    0.000    0.000 internals.py:1251(NonConsolidatableMixIn)
        1    0.000    0.000    0.000    0.000 internals.py:1353(NumericBlock)
        1    0.000    0.000    0.000    0.000 internals.py:1359(FloatOrComplexBlock)
        1    0.000    0.000    0.000    0.000 internals.py:1369(FloatBlock)
        1    0.000    0.000    0.000    0.000 internals.py:1412(ComplexBlock)
        1    0.000    0.000    0.000    0.000 internals.py:1435(IntBlock)
        1    0.000    0.000    0.000    0.000 internals.py:1458(TimeDeltaBlock)
        1    0.000    0.000    0.000    0.000 internals.py:148(mgr_locs)
        1    0.000    0.000    0.000    0.000 internals.py:1569(BoolBlock)
        1    0.000    0.000    0.000    0.000 internals.py:1599(ObjectBlock)
        1    0.000    0.000    0.000    0.000 internals.py:179(mgr_locs)
        1    0.000    0.000    0.000    0.000 internals.py:1838(CategoricalBlock)
        1    0.000    0.000    0.000    0.000 internals.py:1957(DatetimeBlock)
        1    0.000    0.000    0.000    0.000 internals.py:2109(DatetimeTZBlock)
        1    0.000    0.000    0.000    0.000 internals.py:2261(SparseBlock)
        1    0.000    0.000    0.000    0.000 internals.py:2425(make_block)
        1    0.000    0.000    0.000    0.000 internals.py:2466(BlockManager)
        1    0.000    0.000    0.000    0.000 internals.py:3705(SingleBlockManager)
        1    0.000    0.000    0.000    0.000 internals.py:3713(__init__)
        1    0.000    0.000    0.000    0.000 internals.py:43(Block)
        1    0.000    0.000    0.000    0.000 internals.py:4755(JoinUnit)
        1    0.000    0.000    0.000    0.000 internals.py:71(__init__)
        1    0.000    0.000    0.000    0.000 interpolate.py:1126(BPoly)
        1    0.000    0.000    0.000    0.000 interpolate.py:1619(RegularGridInterpolator)
        1    0.000    0.000    0.000    0.000 interpolate.py:1978(ppform)
        1    0.006    0.006    0.009    0.009 interpolate.py:2(<module>)
        1    0.000    0.000    0.000    0.000 interpolate.py:330(interp1d)
        1    0.000    0.000    0.000    0.000 interpolate.py:626(_PPolyBase)
        1    0.000    0.000    0.000    0.000 interpolate.py:808(PPoly)
        1    0.000    0.000    0.000    0.000 interpolate.py:88(interp2d)
        1    0.000    0.000    0.000    0.000 interpolation.py:31(<module>)
        1    0.000    0.000    0.000    0.000 interval_arithmetic.py:13(<module>)
        1    0.000    0.000    0.000    0.000 interval_arithmetic.py:39(interval)
        1    0.000    0.000    0.000    0.000 inverse.py:1(<module>)
        1    0.000    0.000    0.000    0.000 inverse.py:10(Inverse)
        1    0.000    0.000    0.000    0.000 inverse.py:38(InverseOperator)
        1    0.000    0.000    0.003    0.003 inverse.py:7(<module>)
        1    0.000    0.000    0.000    0.000 io.py:1(<module>)
        1    0.001    0.001    0.001    0.001 io.py:3(<module>)
        1    0.003    0.003    0.004    0.004 io.py:34(<module>)
        1    0.000    0.000    0.000    0.000 io.py:69(IOBase)
        1    0.000    0.000    0.000    0.000 io.py:73(RawIOBase)
        1    0.000    0.000    0.000    0.000 io.py:76(BufferedIOBase)
        1    0.000    0.000    0.000    0.000 io.py:79(TextIOBase)
        1    0.003    0.003    0.031    0.031 ircam.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ircam.py:11(IRCAM_LISTEN)
        1    0.000    0.000    0.000    0.000 irregularlysampledsignal.py:20(<module>)
        1    0.000    0.000    0.000    0.000 irregularlysampledsignal.py:43(IrregularlySampledSignal)
        1    0.001    0.001    0.001    0.001 itd.py:1(<module>)
        1    0.000    0.000    0.000    0.000 itd.py:11(HeadlessDatabase)
        1    0.001    0.001    0.001    0.001 iterables.py:1(<module>)
        1    0.000    0.000    0.000    0.000 iterables.py:776(topological_sort)
       51    0.000    0.000    0.000    0.000 iterables.py:854(<lambda>)
        1    0.004    0.004    0.009    0.009 iterative.py:1(<module>)
        5    0.000    0.000    0.000    0.000 iterative.py:69(set_docstring)
        5    0.000    0.000    0.000    0.000 iterative.py:70(combine)
        1    0.000    0.000    0.000    0.000 iterators.py:5(<module>)
        1    0.000    0.000    0.000    0.000 jdcal.py:42(<module>)
        1    0.000    0.000    0.000    0.000 jscode.py:37(JavascriptCodePrinter)
        1    0.000    0.000    0.000    0.000 jscode.py:8(<module>)
        1    0.000    0.000    0.000    0.000 json.py:223(Parser)
        1    0.000    0.000    0.000    0.000 json.py:3(<module>)
        1    0.000    0.000    0.000    0.000 json.py:414(SeriesParser)
        1    0.000    0.000    0.000    0.000 json.py:460(FrameParser)
        1    0.000    0.000    0.000    0.000 json.py:49(Writer)
        1    0.000    0.000    0.000    0.000 json.py:82(SeriesWriter)
        1    0.000    0.000    0.000    0.000 json.py:91(FrameWriter)
        1    0.000    0.000    0.000    0.000 julia.py:10(<module>)
        1    0.000    0.000    0.000    0.000 julia.py:46(JuliaCodePrinter)
        1    0.000    0.000    0.000    0.000 junitxml.py:213(pytest_addoption)
        1    0.000    0.000    0.000    0.000 junitxml.py:251(LogXML)
        1    0.000    0.000    0.000    0.000 junitxml.py:27(Junit)
        1    0.000    0.000    0.000    0.000 junitxml.py:61(_NodeReporter)
        1    0.000    0.000    0.057    0.057 junitxml.py:7(<module>)
        1    0.001    0.001    0.001    0.001 kde.py:20(<module>)
        1    0.000    0.000    0.000    0.000 kde.py:41(gaussian_kde)
        1    0.000    0.000    0.000    0.000 kdtree.py:176(KDTree)
        1    0.000    0.000    0.000    0.000 kdtree.py:240(node)
        1    0.000    0.000    0.000    0.000 kdtree.py:257(leafnode)
        1    0.000    0.000    0.000    0.000 kdtree.py:262(innernode)
        1    0.000    0.000    0.000    0.000 kdtree.py:3(<module>)
        1    0.000    0.000    0.000    0.000 kdtree.py:77(Rectangle)
        1    0.005    0.005    0.029    0.029 kernel_pca.py:1(<module>)
        1    0.000    0.000    0.000    0.000 kernel_pca.py:16(KernelPCA)
        1    0.006    0.006    0.028    0.028 key.py:23(<module>)
        1    0.000    0.000    0.000    0.000 key.py:48(Key)
        1    0.000    0.000    0.000    0.000 keyfile.py:27(<module>)
        1    0.000    0.000    0.000    0.000 keyfile.py:32(KeyFile)
        1    0.000    0.000    0.000    0.000 keyword.py:11(<module>)
        1    0.000    0.000    0.000    0.000 kit.py:275(EpochsKIT)
        1    0.000    0.000    0.001    0.001 kit.py:34(RawKIT)
        1    0.003    0.003    0.041    0.041 kit.py:5(<module>)
        1    0.000    0.000    0.000    0.000 klustakwikio.py:15(<module>)
        1    0.000    0.000    0.000    0.000 klustakwikio.py:418(FilenameParser)
        1    0.000    0.000    0.000    0.000 klustakwikio.py:69(KlustaKwikIO)
        1    0.000    0.000    0.000    0.000 kwikio.py:12(<module>)
        1    0.000    0.000    0.000    0.000 kwikio.py:61(KwikIO)
        1    0.000    0.000    0.001    0.001 label.py:142(Label)
        1    0.000    0.000    0.000    0.000 label.py:172(LabelBinarizer)
        1    0.000    0.000    0.000    0.000 label.py:56(LabelEncoder)
        1    0.000    0.000    0.000    0.000 label.py:636(MultiLabelBinarizer)
        1    0.004    0.004    0.035    0.035 label.py:7(<module>)
        1    0.000    0.000    0.000    0.000 label.py:702(BiHemiLabel)
        1    0.001    0.001    0.001    0.001 label.py:9(<module>)
        1    0.000    0.000    0.000    0.000 laguerre.py:1741(Laguerre)
        1    0.000    0.000    0.000    0.000 laguerre.py:59(<module>)
        1    0.000    0.000    0.000    0.000 lambdarepr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lambdarepr.py:169(NumExprPrinter)
        1    0.000    0.000    0.000    0.000 lambdarepr.py:7(LambdaPrinter)
        1    0.000    0.000    0.000    0.000 lambdarepr.py:91(NumPyPrinter)
        1    0.001    0.001    0.002    0.002 lambdify.py:4(<module>)
        1    0.000    0.000    0.000    0.000 lambertw.py:1(<module>)
        1    0.003    0.003    0.003    0.003 lapack.py:346(<module>)
        1    0.000    0.000    0.000    0.000 latex.py:100(LatexPrinter)
        1    0.000    0.000    0.000    0.000 latex.py:3(<module>)
       50    0.000    0.000    0.000    0.000 latin_1.py:25(decode)
        1    0.000    0.000    0.000    0.000 latin_1.py:41(getregentry)
        1    0.003    0.003    0.005    0.005 layout.py:11(<module>)
        1    0.000    0.000    0.000    0.000 layout.py:27(Layout)
        1    0.000    0.000    0.000    0.000 lazy.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lazy.py:117(LazySet)
        1    0.000    0.000    0.000    0.000 lazy.py:13(LazyDict)
        2    0.000    0.000    0.000    0.000 lazy.py:135(__new__)
        2    0.000    0.000    0.000    0.000 lazy.py:140(LazySet)
       86    0.000    0.000    0.000    0.000 lazy.py:145(lazy)
        1    0.001    0.001    0.001    0.001 lazy.py:38(<module>)
        1    0.000    0.000    0.000    0.000 lazy.py:67(LazyList)
        2    0.000    0.000    0.000    0.000 lazy.py:80(__new__)
        2    0.000    0.000    0.000    0.000 lazy.py:87(LazyList)
       68    0.000    0.000    0.000    0.000 lazy.py:92(lazy)
        1    0.000    0.000    0.000    0.000 lazyimports.py:17(<module>)
        1    0.000    0.000    0.000    0.000 lazyimports.py:31(LazyImport)
        1    0.000    0.000    0.000    0.000 lbfgsb.py:369(LbfgsInvHessProduct)
        1    0.003    0.003    0.041    0.041 lbfgsb.py:9(<module>)
        1    0.000    0.000    0.001    0.001 leaf.py:13(<module>)
      486    0.000    0.000    0.000    0.000 leaf.py:188(_getmaindim)
      471    0.000    0.000    0.000    0.000 leaf.py:211(<lambda>)
      471    0.001    0.000    0.156    0.000 leaf.py:231(__init__)
      471    0.002    0.000    0.093    0.000 leaf.py:297(_g_post_init_hook)
      471    0.001    0.000    0.002    0.000 leaf.py:360(_calc_nrowsinbuf)
      471    0.001    0.000    0.001    0.000 leaf.py:390(_process_range)
      471    0.001    0.000    0.002    0.000 leaf.py:408(_process_range_read)
      471    0.001    0.000    0.007    0.000 leaf.py:733(_f_close)
        1    0.000    0.000    0.000    0.000 leaf.py:75(Leaf)
        1    0.000    0.000    0.000    0.000 least_angle.py:1141(LassoLarsCV)
        1    0.000    0.000    0.000    0.000 least_angle.py:1260(LassoLarsIC)
        1    0.003    0.003    0.005    0.005 least_angle.py:4(<module>)
        1    0.000    0.000    0.000    0.000 least_angle.py:492(Lars)
        1    0.000    0.000    0.000    0.000 least_angle.py:702(LassoLars)
        1    0.000    0.000    0.000    0.000 least_angle.py:950(LarsCV)
        1    0.003    0.003    0.006    0.006 least_squares.py:1(<module>)
        1    0.000    0.000    0.000    0.000 legend.py:107(Legend)
        1    0.004    0.004    0.005    0.005 legend.py:23(<module>)
        1    0.000    0.000    0.000    0.000 legend.py:53(DraggableLegend)
        1    0.000    0.000    0.000    0.000 legend_handler.py:134(HandlerNpoints)
        7    0.000    0.000    0.000    0.000 legend_handler.py:135(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:164(HandlerNpointsYoffsets)
        4    0.000    0.000    0.000    0.000 legend_handler.py:165(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:178(HandlerLine2D)
        3    0.000    0.000    0.000    0.000 legend_handler.py:182(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:216(HandlerPatch)
        2    0.000    0.000    0.000    0.000 legend_handler.py:220(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:257(HandlerLineCollection)
        1    0.000    0.000    0.000    0.000 legend_handler.py:26(<module>)
        1    0.000    0.000    0.000    0.000 legend_handler.py:290(HandlerRegularPolyCollection)
        3    0.000    0.000    0.000    0.000 legend_handler.py:294(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:365(HandlerPathCollection)
        1    0.000    0.000    0.000    0.000 legend_handler.py:378(HandlerCircleCollection)
        1    0.000    0.000    0.000    0.000 legend_handler.py:390(HandlerErrorbar)
        1    0.000    0.000    0.000    0.000 legend_handler.py:394(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:45(HandlerBase)
        1    0.000    0.000    0.000    0.000 legend_handler.py:502(HandlerStem)
        1    0.000    0.000    0.000    0.000 legend_handler.py:506(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:566(HandlerTuple)
        1    0.000    0.000    0.000    0.000 legend_handler.py:570(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:590(HandlerPolyCollection)
       11    0.000    0.000    0.000    0.000 legend_handler.py:61(__init__)
        1    0.001    0.001    0.001    0.001 legendre.py:1769(Legendre)
        1    0.000    0.000    0.001    0.001 legendre.py:83(<module>)
        1    0.000    0.000    0.008    0.008 length.py:3(<module>)
        1    0.000    0.000    0.000    0.000 lgmres.py:4(<module>)
        1    0.000    0.000    0.000    0.000 lib_interval.py:1(<module>)
        1    0.000    0.000    0.000    0.000 libelefun.py:10(<module>)
       15    0.000    0.000    0.000    0.000 libelefun.py:106(def_mpf_constant)
       14    0.000    0.000    0.000    0.000 libelefun.py:85(constant_memo)
        1    0.000    0.000    0.000    0.000 libhyper.py:43(NoConvergence)
        1    0.001    0.001    0.003    0.003 libhyper.py:6(<module>)
      151    0.000    0.000    0.000    0.000 libintmath.py:345(ifac)
      256    0.000    0.000    0.000    0.000 libintmath.py:58(python_trailing)
        1    0.001    0.001    0.002    0.002 libintmath.py:7(<module>)
     1189    0.001    0.000    0.001    0.000 libintmath.py:83(python_bitcount)
        1    0.001    0.001    0.001    0.001 libmpc.py:3(<module>)
        4    0.000    0.000    0.000    0.000 libmpf.py:1284(from_str)
        1    0.000    0.000    0.000    0.000 libmpf.py:132(h_mask_big)
       14    0.000    0.000    0.000    0.000 libmpf.py:153(_normalize)
       40    0.000    0.000    0.000    0.000 libmpf.py:208(_normalize1)
      426    0.001    0.000    0.002    0.000 libmpf.py:291(from_man_exp)
        1    0.002    0.002    0.013    0.013 libmpf.py:3(<module>)
      268    0.000    0.000    0.001    0.000 libmpf.py:322(<genexpr>)
      235    0.000    0.000    0.002    0.000 libmpf.py:330(from_int)
        2    0.000    0.000    0.000    0.000 libmpf.py:345(to_int)
        6    0.000    0.000    0.000    0.000 libmpf.py:410(from_float)
        2    0.000    0.000    0.000    0.000 libmpf.py:429(to_float)
        1    0.000    0.000    0.000    0.000 libmpf.py:43(ComplexResult)
       34    0.000    0.000    0.000    0.000 libmpf.py:465(from_rational)
        4    0.000    0.000    0.000    0.000 libmpf.py:548(mpf_cmp)
        3    0.000    0.000    0.000    0.000 libmpf.py:59(prec_to_dps)
        4    0.000    0.000    0.000    0.000 libmpf.py:605(mpf_le)
        6    0.000    0.000    0.000    0.000 libmpf.py:627(mpf_pos)
        3    0.000    0.000    0.000    0.000 libmpf.py:637(mpf_neg)
        2    0.000    0.000    0.000    0.000 libmpf.py:666(mpf_sign)
        2    0.000    0.000    0.000    0.000 libmpf.py:858(python_mpf_mul)
       34    0.000    0.000    0.000    0.000 libmpf.py:924(mpf_div)
        2    0.000    0.000    0.000    0.000 libmpf.py:961(mpf_rdiv_int)
        1    0.000    0.000    0.000    0.000 libmpi.py:4(<module>)
        2    0.000    0.000    0.000    0.000 libmpi.py:454(mpi_from_str)
        1    0.000    0.000    0.000    0.000 libmpi.py:96(mpi_neg)
        1    0.000    0.000    0.000    0.000 lil.py:19(lil_matrix)
        1    0.002    0.002    0.002    0.002 lil.py:2(<module>)
        1    0.001    0.001    0.003    0.003 limits.py:1(<module>)
        1    0.000    0.000    0.000    0.000 limits.py:75(Limit)
        1    0.000    0.000    0.000    0.000 limitseq.py:1(<module>)
        1    0.002    0.002    0.002    0.002 linalg.py:10(<module>)
        1    0.000    0.000    0.000    0.000 linalg.py:100(<module>)
        3    0.000    0.000    0.000    0.000 linalg.py:101(get_linalg_error_extobj)
        6    0.000    0.000    0.000    0.000 linalg.py:106(_makearray)
        1    0.000    0.000    0.000    0.000 linalg.py:111(LinearAlgebraMethods)
        9    0.000    0.000    0.000    0.000 linalg.py:111(isComplexType)
        6    0.000    0.000    0.000    0.000 linalg.py:124(_realType)
        3    0.000    0.000    0.000    0.000 linalg.py:139(_commonType)
        3    0.000    0.000    0.000    0.000 linalg.py:198(_assertRankAtLeast2)
        3    0.000    0.000    0.000    0.000 linalg.py:209(_assertNdSquareness)
        3    0.002    0.001    0.002    0.001 linalg.py:296(solve)
        1    0.000    0.000    0.000    0.000 linalg.py:43(LinAlgError)
        1    0.000    0.000    0.000    0.000 linalg.py:76(_determine_error_states)
        1    0.000    0.000    0.000    0.000 linalg_version.py:1(<module>)
        1    0.001    0.001    0.002    0.002 line.py:10(<module>)
        1    0.000    0.000    0.000    0.000 line.py:1226(Ray)
        1    0.000    0.000    0.000    0.000 line.py:1590(Segment)
        1    0.000    0.000    0.000    0.000 line.py:33(Undecidable)
        1    0.000    0.000    0.000    0.000 line.py:37(LinearEntity)
        1    0.000    0.000    0.000    0.000 line.py:972(Line)
        1    0.000    0.000    0.001    0.001 line3d.py:10(<module>)
        1    0.000    0.000    0.000    0.000 line3d.py:1279(Segment3D)
        1    0.000    0.000    0.000    0.000 line3d.py:25(LinearEntity3D)
        1    0.000    0.000    0.000    0.000 line3d.py:806(Line3D)
        1    0.000    0.000    0.000    0.000 line3d.py:989(Ray3D)
        1    0.000    0.000    0.000    0.000 linear_assignment_.py:5(<module>)
        1    0.000    0.000    0.000    0.000 linear_assignment_.py:65(_HungarianState)
        1    0.001    0.001    0.001    0.001 linearfilterbank.py:1(<module>)
        1    0.000    0.000    0.000    0.000 linearfilterbank.py:117(LinearFilterbank)
       24    0.000    0.000    0.003    0.000 linecache.py:33(getlines)
        9    0.000    0.000    0.003    0.000 linecache.py:72(updatecache)
      194    0.000    0.000    0.016    0.000 lines.py:1056(set_marker)
      194    0.000    0.000    0.000    0.000 lines.py:1074(set_markeredgecolor)
      194    0.000    0.000    0.000    0.000 lines.py:1086(set_markeredgewidth)
      194    0.001    0.000    0.001    0.000 lines.py:1098(set_markerfacecolor)
      194    0.000    0.000    0.000    0.000 lines.py:1110(set_markerfacecoloralt)
      194    0.000    0.000    0.000    0.000 lines.py:1122(set_markersize)
      258    0.000    0.000    0.001    0.000 lines.py:1133(set_xdata)
      258    0.000    0.000    0.000    0.000 lines.py:1143(set_ydata)
      194    0.000    0.000    0.001    0.000 lines.py:1326(set_dash_joinstyle)
      194    0.000    0.000    0.001    0.000 lines.py:1339(set_solid_joinstyle)
      194    0.001    0.000    0.001    0.000 lines.py:1365(set_dash_capstyle)
      194    0.000    0.000    0.001    0.000 lines.py:1379(set_solid_capstyle)
        1    0.000    0.000    0.000    0.000 lines.py:1410(VertexSelector)
        1    0.000    0.000    0.000    0.000 lines.py:191(Line2D)
      194    0.005    0.000    0.069    0.000 lines.py:252(__init__)
        1    0.001    0.001    0.006    0.006 lines.py:4(<module>)
      194    0.000    0.000    0.015    0.000 lines.py:484(set_fillstyle)
      194    0.000    0.000    0.000    0.000 lines.py:494(set_markevery)
      196    0.000    0.000    0.000    0.000 lines.py:576(axes)
      194    0.000    0.000    0.001    0.000 lines.py:589(set_data)
       66    0.001    0.000    0.003    0.000 lines.py:606(recache)
      194    0.000    0.000    0.001    0.000 lines.py:689(set_transform)
       66    0.000    0.000    0.004    0.000 lines.py:919(get_path)
      194    0.000    0.000    0.000    0.000 lines.py:936(set_antialiased)
      196    0.000    0.000    0.000    0.000 lines.py:946(set_color)
      194    0.000    0.000    0.001    0.000 lines.py:955(set_drawstyle)
      194    0.000    0.000    0.000    0.000 lines.py:970(set_linewidth)
      194    0.001    0.000    0.001    0.000 lines.py:981(set_linestyle)
        1    0.001    0.001    0.001    0.001 linesearch.py:13(<module>)
        1    0.000    0.000    0.000    0.000 linesearch.py:26(LineSearchWarning)
        1    0.000    0.000    0.000    0.000 link.py:142(SoftLink)
        1    0.001    0.001    0.001    0.001 link.py:28(<module>)
        1    0.000    0.000    0.000    0.000 link.py:327(ExternalLink)
        1    0.000    0.000    0.000    0.000 link.py:48(Link)
        1    0.004    0.004    0.004    0.004 linsolve.py:1(<module>)
        1    0.000    0.000    0.000    0.000 linsolve.py:24(MatrixRankWarning)
        1    0.000    0.000    0.000    0.000 list.py:1(<module>)
        1    0.000    0.000    0.000    0.000 list.py:10(SparseList)
        1    0.000    0.000    0.000    0.000 load_intan_rhd_format.py:14(RHDError)
        1    0.004    0.004    0.005    0.005 load_intan_rhd_format.py:5(<module>)
        1    0.000    0.000    0.000    0.000 loader.py:1(<module>)
        1    0.000    0.000    0.000    0.000 loader.py:11(BaseLoader)
        1    0.006    0.006    0.029    0.029 loader.py:2(<module>)
        1    0.000    0.000    0.000    0.000 loader.py:21(SafeLoader)
        1    0.000    0.000    0.000    0.000 loader.py:31(Loader)
        1    0.000    0.000    0.000    0.000 loader.py:38(TestLoader)
        1    0.000    0.000    0.000    0.000 loader.py:44(TestLoader)
        1    0.004    0.004    0.006    0.006 loader.py:8(<module>)
        1    0.000    0.000    0.000    0.000 lobpcg.py:11(<module>)
        1    0.000    0.000    0.000    0.000 local.py:106(LocalPath)
        1    0.000    0.000    0.000    0.000 local.py:110(ImportMismatchError)
        1    0.000    0.000    0.000    0.000 local.py:114(Checkers)
